ticker,cleaned_tweet,senti_label,date
TSLA,dip of the day next leg 560,bullish,2020-03-26
MSFT,i like it short term,bearish,2020-03-26
FB,"if there is five different people do a speech everyday, then SP will go to 3000? Interesting",bearish,2020-03-26
SBUX,I mean...cheers to everyone who snuck in at 55 I've been rollin up daily to Sbux and they are PACKED...I mean full out packed. It's my one daily joy WASP life not ashamed,bullish,2020-03-26
CCL,"should have bought all my calls at 8, but 12 will work",bullish,2020-03-26
AAPL,heavy selling into close?? looking for small profit scalp $100-$200 but will hold until the last 2 min of trading for a repeat of yesterday’s close.,bearish,2020-03-26
SBUX,come to daddy..... come to daddy I love you a whole lot at $57 keep coming,bullish,2020-03-26
DIS,HOWS THAT BURN FEEL!! COVER ASSHOLES,bullish,2020-03-26
BA,Quick question..Has Anyone seen Noonan?,bullish,2020-03-26
DIS,How'd everyone's puts do for them today?,bullish,2020-03-26
AMZN,this market is so manipulated it’s funny .,bearish,2020-03-26
BA,adjusting price to $250 then $300 by end of year 2020.,bullish,2020-03-26
CCL,was a little late and now I’m chasing it. Any chance of a sell off today so a sweet boy like me can catch a dip?!,bullish,2020-03-26
TSLA,let the Cubs buy those puts big bear has exit strategy set at a moment's notice news in wings eagles,bullish,2020-03-26
DIS,only one direction from here on,bullish,2020-03-26
CCL,Man a lot of nervous Shorts. All I hear is over and over again . You guys need new material.,bullish,2020-03-26
CCL,I just got in on Carnival last week. Whats with all he Bears this thing is 60 off its highs.. How much lower do you guys want it to go?,bullish,2020-03-26
GOOGL,jumped 20pts on me !,bullish,2020-03-26
CCL,remember that one time you could buy this for 10$ a share but you were too afraid to take a risk? I don’t.,bullish,2020-03-26
BA,alan sloan is one bitter dude LOL he wrote the article posted an hour ago,bullish,2020-03-26
BA,let's be in da money,bullish,2020-03-26
BA,It might go back to where it was last month which is in $300’s very soon. I personally think this is still the best time to get on aboard before it takes off.,bullish,2020-03-26
TSLA,RED COMING IN HOT PLUS 3. SUMTHIN MILLION JOBLESS CLAIMS,bearish,2020-03-26
WMT,back to $119 by next week.,bullish,2020-03-26
BA,We're not letting them go out of business and Europeans start manufacturing all the planes.,bullish,2020-03-26
FB,GTFO NOW!!!!!!!!! MARKETS ABOUT TO CRASH REAL HARD. .. CASES ARE,bearish,2020-03-26
TSLA,Dow exploding. Tesla going down. bears getting scared. Yep.,bullish,2020-03-26
BAC,shorts told me BAC will be on sale. 5$ they said,bullish,2020-03-26
AAPL,the new iPhone will be able to process a stool sample,bearish,2020-03-26
BA,Oh great skyfather Boeing please give us another fortuitous day in the market. Does anyone else smell a three peat,bullish,2020-03-26
BA,$225 soon Bad jobless claims expected that’s why 2 trillion stimulus,bullish,2020-03-26
BA,who sold this at 95 few days ago???,bullish,2020-03-26
BA,"reminder for the geniuses, people are expecting what’s coming on the report... it shouldn’t impact!",bullish,2020-03-26
BA,Still can’t believe that we were given an opportunity to buy this under 90$ . The world has gone mad.,bullish,2020-03-26
BA,"this is my prediction for tomorrow. Job report in the am, Market goes down. Then House approves bill, market goes green. Typically planned out process.",bullish,2020-03-26
BA,I’m only asking for another 30 tomorrow,bullish,2020-03-26
AMZN,Droping down to $1504.87,bearish,2020-03-26
BAC,reload at $20.00 then taking this to $26.02,bullish,2020-03-26
TSLA,UP UP AND AWAY BACK TO 1000,bullish,2020-03-26
BA,let’s gooo buying 1500 more shares,bullish,2020-03-26
BA,what a wonderful day here .. now the questions will the MM try to PR this sp back down.. over a year of negative headlines are they done??,bullish,2020-03-26
BABA,"Tariff issues under control, COVID 19 being contained, its time for the sleeping dragon to awake GO BABA",bullish,2020-03-26
BA,Lil Told me Employees are Being Paid From Company Boeing to stay home for 2 weeks.. Truth,bullish,2020-03-26
BA,SHORTS GONNA GET THROTTLED TOMORROW. HERE COME THE PAIN!!!!,bullish,2020-03-26
AAPL,"they delayed the new iPhone release, if you think the EOD drop was it your in for a treat tommorow",bearish,2020-03-26
BA,Guess the jobs report was really good.,bullish,2020-03-26
BA,went in again 300 shares,bullish,2020-03-26
BA,them shorties bout to get toasted today,bullish,2020-03-26
BA,bout to rip again today then small dump then super rip just like yesterday,bullish,2020-03-26
BA,Never bet against America.,bullish,2020-03-26
AAPL,shorts got creamed today!!!! Again!,bullish,2020-03-26
AAPL,just a matter of time,bearish,2020-03-26
AAPL,new IPhones won’t be on time coronavirus slowed production. Definitely BEARISH for now .,bearish,2020-03-26
BA,it’s stuck!! 238 shares 95.23,bullish,2020-03-26
TSLA,No bad news for last weekend could pull back nor the unemployment report will be.,bullish,2020-03-26
AAPL,can’t wait for this drop mark my words or make fun of me,bearish,2020-03-26
BA,ok I’m in ! Last time I’m missing the train this time I’m not gonna miss the plane ! Fuck ittttttttt !,bullish,2020-03-26
HD,this my just dump shortly,bearish,2020-03-26
BA,if only I added more below 100,bullish,2020-03-26
BA,willing to accept pattern day reader to lock in gains,bullish,2020-03-26
NVDA,$260 and this b is gonna crash,bearish,2020-03-26
FB,underperforming the dow by 13 this week,bearish,2020-03-26
CCL,sorry shorts but you’re no match for endless Fed money,bullish,2020-03-26
TSLA,How many Bears bought a lot of puts yesterday and on a borrowed money.??. ...wow I guess lots of you,bullish,2020-03-26
CCL,Just taking a little nap.. Soon,bullish,2020-03-26
BA,This baby is just getting started,bullish,2020-03-26
TSLA,boeing challenging you to double your stock price in a week Again,bullish,2020-03-26
CCL,short covering will drive this much higher good bye cockroaches,bullish,2020-03-26
BA,I am out - thank you BA - go higher more for my Bulls,bullish,2020-03-26
TSLA,let’s go to the top,bullish,2020-03-26
BA,THAT WAS THE 930 DIP?!? This is gonna be a great day. That's a strong uptrend kids.,bullish,2020-03-26
BA,love me some bear money!!!,bullish,2020-03-26
BA,poor bears those margin calls aka the type broker liquidates your holdings,bullish,2020-03-26
MCD,"China goes back to normal, McDonald’s opens its doors",bullish,2020-03-26
TSLA,why is this down soooooo much??? Lol you shorts are screwed $600 today,bullish,2020-03-26
TSLA,oh it’s going to the moon today,bullish,2020-03-26
BA,Looks like another good day,bullish,2020-03-26
BABA,Moody’s says Alibaba is an A1. So do I.,bullish,2020-03-26
TSLA,"Ayo look at all these bears mad I hate to say I told y'all, but I told y'all Things fall apart when the center too weak to hold y'all",bullish,2020-03-26
NKE,why can't All stocks be this easy,bullish,2020-03-26
BA,"bears, start disrupting the company. You Know that by shorting your not helping the economy. Besides this is at a discount price, it only means it’ll go up",bullish,2020-03-27
BA,ouch my fav stock - it’s ok will bounce back,bullish,2020-03-27
BA,The market now is all about Pelosi fkin with the stimulus bill instead of just passing it!!,bullish,2020-03-27
TSLA,sub $497 and we go down don’t let the door hit you,bearish,2020-03-27
AMZN,adding more shares before,bullish,2020-03-27
CCL,huge wave of buyers coming in wow,bullish,2020-03-27
BABA,something great will happen soon,bullish,2020-03-27
AAPL,$300 by end of May. Let’s goooo option callsssss,bullish,2020-03-27
TSLA,I somehow dont believe in this Bullmarket,bearish,2020-03-27
TSLA,"Bulls, this was your time to make some money. Up next is the bears’ second wave of .",bearish,2020-03-27
TSLA,Boris Johnson today Trump Musk next week Tsla to $320,bearish,2020-03-27
AMZN,could we retest the low today and get back to bull market soon after,bullish,2020-03-27
FB,definitely higher from here day trade . may even close the day flat,bullish,2020-03-27
BA,$241 to $155 in 1 week now five me $155 to $241 in 1 week,bullish,2020-03-27
BA,This guy is full of shit!,bullish,2020-03-27
TSLA,"when I walk around seeing Teslas driving past me, I feel so good when I ride my bicycle to the unemployment office.",bearish,2020-03-27
TSLA,"And this is why they ran up the price, how are those $600 calls looking?",bearish,2020-03-27
BA,think i’m crazy I bought 5 $180 calls for the close if get a rally here ima be happy squeeze !!,bullish,2020-03-27
MA,"The price is good to get in. If You can’t run with the big dogs then stay on the porch. Great opportunity for long term investors. To many great minds working on a CV antiviral drug, success will come. Then MA will",bullish,2020-03-27
JNJ,no other place I’d rather be.. $130 soon.,bullish,2020-03-27
BA,I forget how low the volume can get on Friday,bullish,2020-03-27
AAPL,the right thing to do is buying more shares Now,bullish,2020-03-27
AAPL,"Apple products don’t get Virus , we all know that",bullish,2020-03-27
BA,200$ Tomorrow . Took a little bit longer than a week but we’re rebounding at a fast pace .,bullish,2020-03-27
TSLA,its like a bad bloating after eating a salad. You knew its bad for ya but you still had it.Thats all bulls...the bloating is real and you gonna have a diarrhoea,bearish,2020-03-27
WMT,"Guys stop complaining. This stock is held down for sure. If you want to profit, just keep buying at these low levels and wait for their numbers! You need to be patient with this. It's much less volatile than other companies. LT $150",bullish,2020-03-27
BA,"If the fear made you sell, I feel bad for you son. I got 99 problems but a bear ain't 1",bullish,2020-03-27
NFLX,should of doubled my call,bullish,2020-03-27
BA,"late morning charge, RUN FOR THE DAY Seriously, gov’t contracts, company buying, indicators are looking good.",bullish,2020-03-27
BA,even if you don’t like boeing just play for the squeeze poor shorts! They will pay for it,bullish,2020-03-27
BA,I suggest if your long not to look your brokerage accounts today. It won’t be pretty! Lol,bullish,2020-03-27
FB,417 $180 calls on sale. I’ll keep you posted how this trade goes...,bullish,2020-03-27
WMT,haha here is a clue. When stock market is red Walmart is green,bullish,2020-03-27
WMT,only a matter of time,bullish,2020-03-27
WMT,wow it just seem they are holding her down and option pricing is jacket up on RH I gonna starting pulling out of there,bullish,2020-03-27
DIS,I want to Thank the BEARS in advance for their future covering and the energy snd momentum they will provide,bullish,2020-03-27
BA,hello they have many divisions.. defense worth more.. they still building choppers and missiles.. satellite division still building satellites.. they still have back orders on planes that are not grounded 787.. and cargo planes,bullish,2020-03-27
BA,Give me a DipDip s’ Got Powder,bullish,2020-03-27
BA,doubles and them pulls back 3 and bears are talking trash,bullish,2020-03-27
BA,FLY BOEING!!!! over 1 million job pending the 2T bill.. To big to fail..,bullish,2020-03-27
BA,Jesus Christ. They are clapping,bullish,2020-03-27
MSFT,my 3 puts gonna make me money,bullish,2020-03-27
NFLX,Whole planet will now subscribe to Netflix..,bullish,2020-03-27
BA,who shorts the biggest stimulus in history? This isn’t sell the news event,bullish,2020-03-27
BA,"got in at $91 bought 110 shares and also bought 4 puts ending tomorrow, made over $60,000 in less than 3 days and tomorrow will be much more!",bullish,2020-03-27
BA,MBGA Make Boeing Great Again,bullish,2020-03-27
BRK.B,.B goodbye old sir... it’s not your fault that Americans are broke,bearish,2020-03-27
NFLX,"content is garbage, needs movies",bearish,2020-03-27
DIS,good chance parks will be closed till atleast fall,bearish,2020-03-27
TSLA,bear flag breakdown 365 .,bearish,2020-03-27
CCL,WHOOPS WHO TOLD YA TO GET OUT EARLIER,bearish,2020-03-27
TSLA,held my puts over the weekend down 40 I don’t see how this could be green Monday,bearish,2020-03-27
AAPL,The Bulls actually thought todays fake rally would hold?,bearish,2020-03-27
AAPL,looks like a big trap to me,bullish,2020-03-27
BA,last 15 mins can be crucial,bullish,2020-03-27
GOOG,"gaps up next Monday, just hold strong and adding more shares before",bullish,2020-03-27
CCL,buy buy buy! Is like pumping water out of the,bullish,2020-03-27
TSLA,"Buy Tesla Stock, Wall Street Says. A Comeback Will Happen Eventually",bearish,2020-03-27
TSLA,"Bulls are clowns. The U.S will surpass 100,000 infections over the weekend. Big headline coming",bearish,2020-03-27
NVDA,Excellent.. 400 by the end of the year,bullish,2020-03-27
AAPL,"sadly, da only thing poor bears can cling to is more bad news",bullish,2020-03-27
TSLA,what a splash my puts are going to bring in the money,bearish,2020-03-27
